ID,Archetype,City Type,Income Level,Age,Health Consciousness (1-10),Price Sensitivity (1-10),Brand Loyalty (1-10),Distribution Weight
21968,Corporate Executive,Urban,High,21,7.75,3.23,5.87,4
21969,Corporate Executive,Urban,High,41,6.78,3.26,5.87,4
21970,Corporate Executive,Urban,High,54,6.00,4.47,5.28,4
21971,Corporate Executive,Urban,High,64,6.85,4.42,5.82,4
21972,Corporate Executive,Urban,High,28,6.39,3.94,6.15,4
21973,Corporate Executive,Urban,High,22,6.24,3.34,5.50,4
21974,Corporate Executive,Urban,High,22,7.07,4.03,6.81,4
21975,Corporate Executive,Urban,High,44,6.22,4.17,5.78,4
21976,Corporate Executive,Urban,High,48,6.04,4.00,5.87,4
21977,Corporate Executive,Urban,High,50,6.89,3.16,6.69,4
21978,Corporate Executive,Urban,High,53,7.37,3.50,5.20,4
21979,Corporate Executive,Urban,High,24,7.34,3.95,6.44,4
21980,Corporate Executive,Urban,High,47,7.60,4.26,5.08,4
21981,Corporate Executive,Urban,High,39,7.91,4.29,5.08,4
21982,Corporate Executive,Urban,High,45,6.12,4.43,5.21,4
21983,Corporate Executive,Urban,High,22,6.91,4.34,6.87,4
21984,Corporate Executive,Urban,High,50,7.38,3.56,5.39,4
21985,Corporate Executive,Urban,High,43,7.56,4.30,5.49,4
21986,Corporate Executive,Urban,High,49,6.79,4.91,5.36,4
21987,Corporate Executive,Urban,High,43,6.17,4.56,6.53,4
21988,Corporate Executive,Urban,High,32,6.80,3.37,5.45,4
21989,Corporate Executive,Urban,High,42,6.63,3.49,5.76,4
21990,Corporate Executive,Urban,High,23,7.14,3.98,6.90,4
21991,Corporate Executive,Urban,High,24,6.15,4.91,6.75,4
21992,Corporate Executive,Urban,High,44,7.21,3.24,6.52,4
21993,Corporate Executive,Urban,High,61,6.92,3.40,5.63,4
21994,Corporate Executive,Urban,High,53,6.62,3.53,5.42,4
21995,Corporate Executive,Urban,High,57,6.44,3.76,5.60,4
21996,Corporate Executive,Urban,High,33,7.16,3.88,5.89,4
21997,Corporate Executive,Urban,High,30,7.60,3.35,6.26,4
21998,Corporate Executive,Urban,High,38,6.39,4.51,6.41,4
21999,Corporate Executive,Urban,High,40,6.69,3.68,5.08,4
22000,Corporate Executive,Urban,High,44,7.47,3.02,5.63,4
22001,Corporate Executive,Urban,High,50,7.24,3.13,6.16,4
22002,Corporate Executive,Urban,High,47,6.54,4.02,5.95,4
22003,Corporate Executive,Urban,High,52,7.36,3.45,6.07,4
22004,Corporate Executive,Urban,High,45,6.73,4.66,5.89,4
22005,Corporate Executive,Urban,High,34,7.56,4.07,5.56,4
22006,Corporate Executive,Urban,High,31,6.33,4.06,6.71,4
22007,Corporate Executive,Urban,High,25,7.94,4.68,6.84,4
22008,Corporate Executive,Urban,High,46,7.92,3.33,5.81,4
22009,Corporate Executive,Urban,High,58,7.42,4.74,6.93,4
22010,Corporate Executive,Urban,High,58,7.31,4.95,6.27,4
22011,Corporate Executive,Urban,High,21,6.60,4.36,6.47,4
22012,Corporate Executive,Urban,High,23,7.54,4.08,5.68,4
22013,Corporate Executive,Urban,High,27,6.61,4.08,5.84,4
22014,Corporate Executive,Urban,High,21,6.44,4.57,6.54,4
22015,Corporate Executive,Urban,High,22,6.29,3.05,5.85,4
22016,Corporate Executive,Urban,High,46,6.83,4.54,6.41,4
22017,Corporate Executive,Urban,High,57,7.15,4.18,5.52,4
22018,Corporate Executive,Urban,High,23,6.82,3.22,5.94,4
22019,Corporate Executive,Urban,High,43,6.91,4.46,6.16,4
22020,Corporate Executive,Urban,High,55,7.91,3.12,6.81,4
22021,Corporate Executive,Urban,High,18,7.06,3.04,5.42,4
22022,Corporate Executive,Urban,High,34,7.48,4.06,5.63,4
22023,Corporate Executive,Urban,High,49,7.34,3.94,6.69,4
22024,Corporate Executive,Urban,High,58,7.92,3.26,6.38,4
22025,Corporate Executive,Urban,High,63,6.41,4.12,5.67,4
22026,Corporate Executive,Urban,High,26,7.08,4.66,5.43,4
22027,Corporate Executive,Urban,High,26,6.34,4.61,5.36,4
22028,Corporate Executive,Urban,High,64,6.76,4.78,5.37,4
22029,Corporate Executive,Urban,High,34,6.68,3.09,6.11,4
22030,Corporate Executive,Urban,High,20,7.06,3.35,5.22,4
22031,Corporate Executive,Urban,High,63,7.09,3.60,6.09,4
22032,Corporate Executive,Urban,High,61,6.39,3.69,6.00,4
22033,Corporate Executive,Urban,High,34,6.73,4.07,5.12,4
22034,Corporate Executive,Urban,High,51,7.35,4.85,5.00,4
22035,Corporate Executive,Urban,High,51,6.28,3.86,5.70,4
22036,Corporate Executive,Urban,High,64,7.89,4.63,5.07,4
22037,Corporate Executive,Urban,High,55,6.71,4.60,5.98,4
22038,Corporate Executive,Urban,High,57,7.95,4.82,6.29,4
22039,Corporate Executive,Urban,High,55,7.73,4.54,5.32,4
22040,Corporate Executive,Urban,High,39,7.09,3.84,5.09,4
22041,Corporate Executive,Urban,High,27,6.57,3.93,6.19,4
22042,Corporate Executive,Urban,High,61,7.30,4.88,5.70,4
22043,Corporate Executive,Urban,High,18,7.17,3.53,6.39,4
22044,Corporate Executive,Urban,High,26,6.11,3.18,6.62,4
22045,Corporate Executive,Urban,High,40,7.95,4.99,6.70,4
22046,Corporate Executive,Urban,High,39,6.73,4.43,5.91,4
22047,Corporate Executive,Urban,High,59,6.20,3.22,5.57,4
22048,Corporate Executive,Urban,High,26,7.46,4.12,5.47,4
22049,Corporate Executive,Urban,High,29,6.43,4.31,5.87,4
22050,Corporate Executive,Urban,High,48,7.10,3.92,5.54,4
22051,Corporate Executive,Urban,High,26,7.84,4.25,6.32,4
22052,Corporate Executive,Urban,High,26,7.47,4.84,6.07,4
22053,Corporate Executive,Urban,High,54,7.85,3.74,5.74,4
22054,Corporate Executive,Urban,High,24,6.34,4.41,6.52,4
22055,Corporate Executive,Urban,High,40,6.91,3.49,6.15,4
22056,Corporate Executive,Urban,High,54,7.77,3.19,5.36,4
22057,Corporate Executive,Urban,High,53,6.69,4.67,6.91,4
22058,Corporate Executive,Urban,High,62,6.18,3.40,5.47,4
22059,Corporate Executive,Urban,High,64,6.64,4.95,5.15,4
22060,Corporate Executive,Urban,High,41,7.75,4.58,6.68,4
22061,Corporate Executive,Urban,High,37,6.79,3.98,6.48,4
22062,Corporate Executive,Urban,High,40,7.39,3.91,5.44,4
22063,Corporate Executive,Urban,High,46,7.22,4.04,6.46,4
22064,Corporate Executive,Urban,High,54,7.12,3.03,6.68,4
22065,Corporate Executive,Urban,High,40,7.06,3.53,5.11,4
22066,Corporate Executive,Urban,High,61,6.84,3.27,5.89,4
22067,Corporate Executive,Urban,High,61,7.81,4.28,6.72,4
22068,Corporate Executive,Urban,High,50,7.73,4.20,5.70,4
22069,Corporate Executive,Urban,High,20,7.56,4.18,5.70,4
22070,Corporate Executive,Urban,High,47,7.80,4.52,5.02,4
22071,Corporate Executive,Urban,High,18,7.67,4.22,6.73,4
22072,Corporate Executive,Urban,High,55,6.52,3.33,6.56,4
22073,Corporate Executive,Urban,High,44,7.61,4.29,5.36,4
22074,Corporate Executive,Urban,High,33,7.22,3.37,5.42,4
22075,Corporate Executive,Urban,High,42,7.81,3.67,5.46,4
22076,Corporate Executive,Urban,High,53,7.17,4.39,6.38,4
22077,Corporate Executive,Urban,High,28,7.19,3.73,6.10,4
22078,Corporate Executive,Urban,High,54,6.51,4.33,5.23,4
22079,Corporate Executive,Urban,High,27,7.42,3.42,5.96,4
22080,Corporate Executive,Urban,High,60,6.83,3.58,6.83,4
22081,Corporate Executive,Urban,High,43,6.84,3.79,5.09,4
22082,Corporate Executive,Urban,High,35,6.96,4.27,5.29,4
22083,Corporate Executive,Urban,High,30,7.30,3.30,6.47,4
22084,Corporate Executive,Urban,High,21,6.49,3.98,6.74,4
22085,Corporate Executive,Urban,High,46,7.50,3.18,5.51,4
22086,Corporate Executive,Urban,High,19,7.28,3.72,6.61,4
22087,Corporate Executive,Urban,High,21,7.79,4.06,5.67,4
22088,Corporate Executive,Urban,High,27,7.72,4.59,6.97,4
22089,Corporate Executive,Urban,High,24,6.14,4.76,5.40,4
22090,Corporate Executive,Urban,High,54,7.23,4.63,6.34,4
22091,Corporate Executive,Urban,High,47,7.61,3.57,6.97,4
22092,Corporate Executive,Urban,High,19,6.46,3.71,5.96,4
22093,Corporate Executive,Urban,High,46,6.43,4.97,6.94,4
22094,Corporate Executive,Urban,High,63,6.75,4.59,6.07,4
22095,Corporate Executive,Urban,High,25,7.92,4.37,5.07,4
22096,Corporate Executive,Urban,High,25,7.36,4.21,5.86,4
22097,Corporate Executive,Urban,High,52,7.91,4.82,6.54,4
22098,Corporate Executive,Urban,High,46,7.96,3.11,6.95,4
22099,Corporate Executive,Urban,High,59,6.71,4.96,6.55,4
22100,Corporate Executive,Urban,High,38,6.24,4.82,5.56,4
22101,Corporate Executive,Urban,High,20,6.16,3.46,5.68,4
22102,Corporate Executive,Urban,High,24,6.25,3.70,5.86,4
22103,Corporate Executive,Urban,High,64,7.98,4.39,5.31,4
22104,Corporate Executive,Urban,High,35,6.04,3.00,6.22,4
22105,Corporate Executive,Urban,High,53,6.88,3.91,6.12,4
22106,Corporate Executive,Urban,High,45,6.16,3.33,5.27,4
22107,Corporate Executive,Urban,High,30,7.30,4.04,6.71,4
22108,Corporate Executive,Urban,High,44,7.15,3.31,6.43,4
22109,Corporate Executive,Urban,High,51,7.99,4.62,5.63,4
22110,Corporate Executive,Urban,High,54,6.84,3.35,5.52,4
22111,Corporate Executive,Urban,High,22,6.26,3.98,5.06,4
22112,Corporate Executive,Urban,High,21,6.98,3.23,5.39,4
22113,Corporate Executive,Urban,High,39,7.10,3.95,5.51,4
22114,Corporate Executive,Urban,High,50,6.36,3.78,6.48,4
22115,Corporate Executive,Urban,High,26,7.15,3.77,5.85,4
22116,Corporate Executive,Urban,High,18,7.09,3.68,5.41,4
22117,Corporate Executive,Urban,High,56,6.95,3.53,5.35,4
22118,Corporate Executive,Urban,High,38,7.62,3.24,5.42,4
22119,Corporate Executive,Urban,High,56,7.67,3.59,6.45,4
22120,Corporate Executive,Urban,High,53,6.79,3.50,5.04,4
22121,Corporate Executive,Urban,High,52,7.08,3.19,6.45,4
22122,Corporate Executive,Urban,High,61,6.94,4.60,5.90,4
22123,Corporate Executive,Urban,High,39,7.45,4.76,5.74,4
22124,Corporate Executive,Urban,High,18,6.67,4.43,5.56,4
22125,Corporate Executive,Urban,High,60,7.72,4.66,5.20,4
22126,Corporate Executive,Urban,High,33,6.98,3.66,6.94,4
22127,Corporate Executive,Urban,High,50,7.11,4.84,6.69,4
22128,Corporate Executive,Urban,High,50,6.38,3.66,6.04,4
22129,Corporate Executive,Urban,High,48,6.06,4.48,5.72,4
22130,Corporate Executive,Urban,High,39,6.95,3.07,5.64,4
22131,Corporate Executive,Urban,High,46,7.57,4.70,5.12,4
22132,Corporate Executive,Urban,High,58,6.68,4.59,6.49,4
22133,Corporate Executive,Urban,High,30,6.33,3.12,6.21,4
22134,Corporate Executive,Urban,High,27,6.63,3.45,6.02,4
22135,Corporate Executive,Urban,High,60,7.57,4.06,5.44,4
22136,Corporate Executive,Urban,High,59,6.36,3.55,6.48,4
22137,Corporate Executive,Urban,High,36,7.87,3.65,5.41,4
22138,Corporate Executive,Urban,High,54,6.06,3.46,5.06,4
22139,Corporate Executive,Urban,High,28,7.31,4.96,6.22,4
22140,Corporate Executive,Urban,High,57,7.96,3.02,5.08,4
22141,Corporate Executive,Urban,High,61,6.20,3.19,6.06,4
22142,Corporate Executive,Urban,High,42,6.74,4.48,6.21,4
22143,Corporate Executive,Urban,High,33,6.10,4.79,6.14,4
22144,Corporate Executive,Urban,High,64,7.38,3.10,5.43,4
22145,Corporate Executive,Urban,High,30,6.54,4.75,5.20,4
22146,Corporate Executive,Urban,High,42,7.98,4.97,5.53,4
22147,Corporate Executive,Urban,High,60,7.82,3.83,5.92,4
22148,Corporate Executive,Urban,High,48,6.05,4.93,5.57,4
22149,Corporate Executive,Urban,High,52,7.62,4.15,5.49,4
22150,Corporate Executive,Urban,High,47,7.32,3.29,5.03,4
22151,Corporate Executive,Urban,High,60,7.05,3.92,5.83,4
22152,Corporate Executive,Urban,High,21,6.37,4.64,6.39,4
22153,Corporate Executive,Urban,High,42,6.05,3.25,5.64,4
22154,Corporate Executive,Urban,High,33,6.99,4.13,5.92,4
22155,Corporate Executive,Urban,High,32,7.06,4.14,5.08,4
22156,Corporate Executive,Urban,High,42,6.61,3.35,6.18,4
22157,Corporate Executive,Urban,High,32,7.90,4.18,5.25,4
22158,Corporate Executive,Urban,High,63,6.14,4.16,5.46,4
22159,Corporate Executive,Urban,High,59,6.54,3.83,6.83,4
22160,Corporate Executive,Urban,High,62,7.48,4.59,5.58,4
22161,Corporate Executive,Urban,High,53,6.96,4.63,5.89,4
22162,Corporate Executive,Urban,High,54,7.39,3.98,5.73,4
22163,Corporate Executive,Urban,High,35,7.38,4.41,6.01,4
22164,Corporate Executive,Urban,High,37,6.32,3.74,6.41,4
22165,Corporate Executive,Urban,High,49,7.18,3.21,5.48,4
22166,Corporate Executive,Urban,High,48,6.99,3.19,5.23,4
22167,Corporate Executive,Urban,High,27,6.08,4.19,6.44,4
22168,Corporate Executive,Urban,High,63,6.50,3.34,5.34,4
22169,Corporate Executive,Urban,High,33,7.83,4.23,5.91,4
22170,Corporate Executive,Urban,High,27,6.56,4.27,5.58,4
22171,Corporate Executive,Urban,High,55,7.87,4.54,6.81,4
22172,Corporate Executive,Urban,High,33,6.38,3.59,5.63,4
22173,Corporate Executive,Urban,High,46,7.39,3.12,6.38,4
22174,Corporate Executive,Urban,High,43,6.09,4.99,5.47,4
22175,Corporate Executive,Urban,High,45,6.25,4.34,6.67,4
22176,Corporate Executive,Urban,High,19,7.66,3.04,6.54,4
22177,Corporate Executive,Urban,High,45,7.14,4.77,6.36,4
22178,Corporate Executive,Urban,High,54,6.29,3.33,5.77,4
22179,Corporate Executive,Urban,High,35,6.70,3.64,6.28,4
22180,Corporate Executive,Urban,High,59,6.90,3.58,5.16,4
22181,Corporate Executive,Urban,High,30,7.62,4.39,6.92,4
22182,Corporate Executive,Urban,High,38,6.42,3.59,5.80,4
22183,Corporate Executive,Urban,High,37,6.69,4.79,5.13,4
22184,Corporate Executive,Urban,High,34,6.61,4.16,5.15,4
22185,Corporate Executive,Urban,High,32,6.07,4.58,5.68,4
22186,Corporate Executive,Urban,High,32,6.55,4.49,6.00,4
22187,Corporate Executive,Urban,High,35,6.30,3.53,5.49,4
22188,Corporate Executive,Urban,High,24,6.34,3.90,6.84,4
22189,Corporate Executive,Urban,High,62,6.78,3.29,5.53,4
22190,Corporate Executive,Urban,High,64,7.65,3.71,6.96,4
22191,Corporate Executive,Urban,High,31,6.57,3.59,5.88,4
22192,Corporate Executive,Urban,High,46,6.55,3.44,6.01,4
22193,Corporate Executive,Urban,High,30,6.59,3.49,5.07,4
22194,Corporate Executive,Urban,High,64,7.40,4.53,5.66,4
22195,Corporate Executive,Urban,High,44,7.89,3.82,5.11,4
22196,Corporate Executive,Urban,High,28,6.65,3.63,6.87,4
22197,Corporate Executive,Urban,High,22,7.43,3.44,6.43,4
22198,Corporate Executive,Urban,High,56,6.55,4.08,5.55,4
22199,Corporate Executive,Urban,High,25,6.24,3.87,5.38,4
22200,Corporate Executive,Urban,High,20,6.48,3.95,5.76,4
22201,Corporate Executive,Urban,High,55,6.92,3.57,6.93,4
22202,Corporate Executive,Urban,High,52,7.73,4.86,6.99,4
22203,Corporate Executive,Urban,High,26,7.59,3.47,5.06,4
22204,Corporate Executive,Urban,High,63,7.81,4.36,6.93,4
22205,Corporate Executive,Urban,High,20,7.08,3.95,5.68,4
22206,Corporate Executive,Urban,High,32,7.83,3.27,6.35,4
22207,Corporate Executive,Urban,High,39,6.16,3.83,5.65,4
22208,Corporate Executive,Urban,High,37,7.84,4.33,5.95,4
22209,Corporate Executive,Urban,High,43,6.03,4.44,5.78,4
22210,Corporate Executive,Urban,High,62,7.21,3.40,6.62,4
22211,Corporate Executive,Urban,High,42,6.54,3.46,6.09,4
22212,Corporate Executive,Urban,High,25,6.22,4.03,6.45,4
22213,Corporate Executive,Urban,High,64,6.73,4.50,5.76,4
22214,Corporate Executive,Urban,High,30,6.70,3.06,5.54,4
22215,Corporate Executive,Urban,High,34,6.94,4.79,5.73,4
22216,Corporate Executive,Urban,High,31,7.74,3.82,6.26,4
22217,Corporate Executive,Urban,High,60,7.87,4.47,6.40,4
22218,Corporate Executive,Urban,High,59,7.31,4.30,5.06,4
22219,Corporate Executive,Urban,High,60,7.33,3.94,6.38,4
22220,Corporate Executive,Urban,High,38,7.59,4.64,6.43,4
22221,Corporate Executive,Urban,High,47,7.38,4.85,5.08,4
22222,Corporate Executive,Urban,High,39,7.93,3.47,5.53,4
22223,Corporate Executive,Urban,High,33,6.85,4.96,6.97,4
22224,Corporate Executive,Urban,High,59,7.96,3.87,6.77,4
22225,Corporate Executive,Urban,High,56,6.37,4.71,5.40,4
22226,Corporate Executive,Urban,High,63,6.19,4.32,5.79,4
22227,Corporate Executive,Urban,High,37,6.68,4.04,6.53,4
22228,Corporate Executive,Urban,High,54,7.36,3.50,6.62,4
22229,Corporate Executive,Urban,High,26,7.25,3.23,6.10,4
22230,Corporate Executive,Urban,High,28,6.09,3.35,6.57,4
22231,Corporate Executive,Urban,High,53,6.22,3.36,6.49,4
22232,Corporate Executive,Urban,High,41,7.57,3.77,6.90,4
22233,Corporate Executive,Urban,High,46,6.74,3.80,5.62,4
22234,Corporate Executive,Urban,High,33,7.29,3.62,6.55,4
22235,Corporate Executive,Urban,High,39,6.59,3.25,5.23,4
22236,Corporate Executive,Urban,High,53,6.93,4.89,5.28,4
22237,Corporate Executive,Urban,High,41,7.63,3.95,6.75,4
22238,Corporate Executive,Urban,High,19,6.63,4.91,6.17,4
22239,Corporate Executive,Urban,High,54,7.30,3.57,5.57,4
22240,Corporate Executive,Urban,High,57,7.48,3.05,5.97,4
22241,Corporate Executive,Urban,High,31,7.27,3.19,5.52,4
22242,Corporate Executive,Urban,High,57,7.48,4.45,6.70,4
22243,Corporate Executive,Urban,High,24,6.46,4.52,6.61,4
22244,Corporate Executive,Urban,High,44,7.48,3.58,6.03,4
22245,Corporate Executive,Urban,High,41,7.66,4.49,5.86,4
22246,Corporate Executive,Urban,High,49,7.73,3.78,5.81,4
22247,Corporate Executive,Urban,High,38,7.08,4.78,5.02,4
22248,Corporate Executive,Urban,High,58,6.43,4.19,5.14,4
22249,Corporate Executive,Urban,High,49,7.02,4.89,5.84,4
22250,Corporate Executive,Urban,High,33,7.10,4.80,5.95,4
22251,Corporate Executive,Urban,High,36,7.88,3.14,6.30,4
22252,Corporate Executive,Urban,High,39,6.00,4.03,6.40,4
22253,Corporate Executive,Urban,High,21,7.04,3.62,5.53,4
22254,Corporate Executive,Urban,High,31,6.70,4.33,5.14,4
22255,Corporate Executive,Urban,High,18,7.72,4.32,6.85,4
22256,Corporate Executive,Urban,High,63,7.63,3.76,6.63,4
22257,Corporate Executive,Urban,High,41,7.45,4.08,5.82,4
22258,Corporate Executive,Urban,High,42,6.42,3.87,5.58,4
22259,Corporate Executive,Urban,High,23,7.97,3.22,5.26,4
22260,Corporate Executive,Urban,High,50,7.31,3.02,5.19,4
22261,Corporate Executive,Urban,High,54,6.59,4.30,5.67,4
22262,Corporate Executive,Urban,High,53,7.82,3.80,5.65,4
22263,Corporate Executive,Urban,High,57,6.68,4.22,6.76,4
22264,Corporate Executive,Urban,High,55,7.16,3.24,6.27,4
22265,Corporate Executive,Urban,High,47,6.65,3.09,5.85,4
22266,Corporate Executive,Urban,High,37,7.54,3.29,5.66,4
22267,Corporate Executive,Urban,High,44,6.17,4.35,5.37,4
22268,Corporate Executive,Urban,High,33,7.31,3.74,5.84,4
22269,Corporate Executive,Urban,High,56,7.63,4.48,5.87,4
22270,Corporate Executive,Urban,High,22,6.96,4.82,6.69,4
22271,Corporate Executive,Urban,High,51,7.17,4.49,5.93,4
22272,Corporate Executive,Urban,High,25,7.37,4.45,6.12,4
22273,Corporate Executive,Urban,High,44,7.53,4.42,6.06,4
22274,Corporate Executive,Urban,High,58,6.43,3.81,5.91,4
22275,Corporate Executive,Urban,High,63,6.77,3.26,5.09,4
22276,Corporate Executive,Urban,High,54,7.63,4.24,5.16,4
22277,Corporate Executive,Urban,High,28,7.79,3.29,6.22,4
22278,Corporate Executive,Urban,High,29,7.85,3.50,6.09,4
22279,Corporate Executive,Urban,High,42,7.39,3.50,6.85,4
22280,Corporate Executive,Urban,High,56,6.68,4.83,6.21,4
22281,Corporate Executive,Urban,High,58,6.72,3.46,5.92,4
22282,Corporate Executive,Urban,High,42,6.67,5.00,6.63,4
22283,Corporate Executive,Urban,High,27,7.53,4.41,5.08,4
22284,Corporate Executive,Urban,High,37,7.90,3.67,6.37,4
22285,Corporate Executive,Urban,High,35,7.79,3.75,5.51,4
22286,Corporate Executive,Urban,High,56,6.29,3.96,5.01,4
22287,Corporate Executive,Urban,High,47,6.39,3.99,6.68,4
22288,Corporate Executive,Urban,High,20,6.75,3.13,5.84,4
22289,Corporate Executive,Urban,High,43,7.06,3.56,5.13,4
22290,Corporate Executive,Urban,High,31,6.31,4.41,5.43,4
22291,Corporate Executive,Urban,High,31,6.92,4.15,5.29,4
22292,Corporate Executive,Urban,High,64,6.14,4.32,6.30,4
22293,Corporate Executive,Urban,High,22,6.27,3.22,6.49,4
22294,Corporate Executive,Urban,High,63,6.84,4.02,6.52,4
22295,Corporate Executive,Urban,High,60,7.50,4.78,5.77,4
22296,Corporate Executive,Urban,High,43,7.46,3.78,5.05,4
22297,Corporate Executive,Urban,High,46,6.75,4.62,6.73,4
22298,Corporate Executive,Urban,High,27,6.36,3.87,6.14,4
22299,Corporate Executive,Urban,High,47,7.55,3.83,6.92,4
22300,Corporate Executive,Urban,High,24,6.49,3.03,6.49,4
22301,Corporate Executive,Urban,High,45,7.52,3.45,6.98,4
22302,Corporate Executive,Urban,High,39,6.23,4.97,6.20,4
22303,Corporate Executive,Urban,High,19,7.41,3.41,6.17,4
22304,Corporate Executive,Urban,High,36,7.97,4.48,6.60,4
22305,Corporate Executive,Urban,High,53,6.14,4.14,6.53,4
22306,Corporate Executive,Urban,High,28,6.67,3.86,5.98,4
22307,Corporate Executive,Urban,High,48,6.29,4.88,6.08,4
22308,Corporate Executive,Urban,High,52,6.14,4.74,5.39,4
22309,Corporate Executive,Urban,High,64,7.16,4.52,5.70,4
22310,Corporate Executive,Urban,High,52,7.57,3.92,6.87,4
22311,Corporate Executive,Urban,High,35,7.54,4.51,5.35,4
22312,Corporate Executive,Urban,High,39,6.93,3.18,6.49,4
22313,Corporate Executive,Urban,High,60,6.33,3.75,5.50,4
22314,Corporate Executive,Urban,High,58,6.22,4.49,5.89,4
22315,Corporate Executive,Urban,High,20,7.24,3.09,5.90,4
22316,Corporate Executive,Urban,High,52,7.63,4.87,6.85,4
22317,Corporate Executive,Urban,High,25,7.08,4.33,6.02,4
22318,Corporate Executive,Urban,High,51,6.48,4.67,6.22,4
22319,Corporate Executive,Urban,High,60,6.66,3.39,6.17,4
22320,Corporate Executive,Urban,High,48,7.95,4.54,6.18,4
22321,Corporate Executive,Urban,High,61,7.40,4.68,6.25,4
22322,Corporate Executive,Urban,High,26,6.43,4.98,6.31,4
22323,Corporate Executive,Urban,High,20,6.44,3.05,5.66,4
22324,Corporate Executive,Urban,High,25,6.09,3.64,5.59,4
22325,Corporate Executive,Urban,High,22,7.97,4.49,5.99,4
22326,Corporate Executive,Urban,High,20,7.19,4.46,5.45,4
22327,Corporate Executive,Urban,High,60,7.85,3.47,5.41,4
22328,Corporate Executive,Urban,High,45,7.90,4.63,6.20,4
22329,Corporate Executive,Urban,High,57,6.05,4.81,6.98,4
22330,Corporate Executive,Urban,High,52,7.68,4.26,5.31,4
22331,Corporate Executive,Urban,High,39,7.64,4.14,5.76,4
22332,Corporate Executive,Urban,High,53,6.42,4.15,6.16,4
22333,Corporate Executive,Urban,High,39,6.36,4.70,5.01,4
22334,Corporate Executive,Urban,High,25,7.53,4.13,5.65,4
22335,Corporate Executive,Urban,High,24,8.00,4.40,5.92,4
22336,Corporate Executive,Urban,High,61,7.02,4.50,5.32,4
22337,Corporate Executive,Urban,High,41,7.88,3.36,5.22,4
22338,Corporate Executive,Urban,High,40,6.57,4.16,5.53,4
22339,Corporate Executive,Urban,High,33,6.38,4.73,5.65,4
22340,Corporate Executive,Urban,High,53,7.52,4.11,6.12,4
22341,Corporate Executive,Urban,High,22,7.62,3.07,6.72,4
22342,Corporate Executive,Urban,High,63,6.17,3.30,5.64,4
22343,Corporate Executive,Urban,High,27,7.78,3.76,6.05,4
22344,Corporate Executive,Urban,High,37,7.68,3.85,5.87,4
22345,Corporate Executive,Urban,High,49,7.48,4.60,5.31,4
22346,Corporate Executive,Urban,High,20,7.86,4.31,5.69,4
22347,Corporate Executive,Urban,High,44,7.51,3.28,6.70,4
22348,Corporate Executive,Urban,High,63,6.18,4.56,6.37,4
22349,Corporate Executive,Urban,High,48,6.81,3.25,6.00,4
22350,Corporate Executive,Urban,High,31,6.04,4.69,6.47,4
22351,Corporate Executive,Urban,High,33,7.66,4.19,5.94,4
22352,Corporate Executive,Urban,High,58,7.30,3.56,5.55,4
22353,Corporate Executive,Urban,High,34,7.00,4.47,5.07,4
22354,Corporate Executive,Urban,High,42,7.64,3.06,5.00,4
22355,Corporate Executive,Urban,High,44,7.69,4.05,6.81,4
22356,Corporate Executive,Urban,High,55,7.85,4.20,6.48,4
22357,Corporate Executive,Urban,High,55,7.33,4.63,6.27,4
22358,Corporate Executive,Urban,High,59,6.20,3.39,5.16,4
22359,Corporate Executive,Urban,High,35,7.21,4.89,6.05,4
22360,Corporate Executive,Urban,High,18,6.42,3.83,6.33,4
22361,Corporate Executive,Urban,High,43,7.37,3.98,5.20,4
22362,Corporate Executive,Urban,High,28,7.38,3.66,6.78,4
22363,Corporate Executive,Urban,High,31,6.44,3.74,7.00,4
22364,Corporate Executive,Urban,High,59,7.95,3.62,5.30,4
22365,Corporate Executive,Urban,High,28,7.51,3.77,6.84,4
22366,Corporate Executive,Urban,High,40,7.19,3.19,6.53,4
22367,Corporate Executive,Urban,High,19,7.19,4.22,5.63,4
22368,Corporate Executive,Urban,High,29,7.97,4.34,6.14,4
22369,Corporate Executive,Urban,High,45,6.19,4.48,6.63,4
22370,Corporate Executive,Urban,High,49,7.14,4.27,5.84,4
22371,Corporate Executive,Urban,High,41,6.95,3.91,5.97,4
22372,Corporate Executive,Urban,High,35,7.40,3.13,5.37,4
22373,Corporate Executive,Urban,High,55,6.38,4.51,6.69,4
22374,Corporate Executive,Urban,High,48,6.02,3.26,6.43,4
22375,Corporate Executive,Urban,High,33,6.65,4.60,6.45,4
22376,Corporate Executive,Urban,High,33,7.49,4.43,6.83,4
22377,Corporate Executive,Urban,High,59,6.16,5.00,5.40,4
22378,Corporate Executive,Urban,High,54,7.13,4.01,6.22,4
22379,Corporate Executive,Urban,High,51,7.35,4.43,6.89,4
22380,Corporate Executive,Urban,High,56,6.03,3.81,5.48,4
22381,Corporate Executive,Urban,High,45,6.34,3.04,6.39,4
